TERRITORIO,TERRITORIO_CODE,TIME_PERIOD,TIME_PERIOD_CODE,SEXO,SEXO_CODE,SECTOR_EJECUCION,SECTOR_EJECUCION_CODE,MEDIDAS,MEDIDAS_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION,CONFIDENCIALIDAD_OBSERVACION_CODE,ESTADO_OBSERVACION,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION
España,ES,2015,2015,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,205.3,,,,,
España,ES,2016,2016,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,283.8,,,,,
España,ES,2017,2017,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,238.6,,,,,
España,ES,2018,2018,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,272.1,,,,,
España,ES,2019,2019,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,260.5,,,,,
España,ES,2020,2020,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,268.6,,,,,
Canarias,ES70,2007,2007,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1.0,,,,,
Canarias,ES70,2008,2008,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1.0,,,,,
Canarias,ES70,2009,2009,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2.5,,,,,
Canarias,ES70,2010,2010,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3.7,,,,,
Canarias,ES70,2011,2011,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4.8,,,,,
Canarias,ES70,2012,2012,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4.8,,,,,
Canarias,ES70,2013,2013,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2.9,,,,,
Canarias,ES70,2014,2014,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3.2,,,,,
Canarias,ES70,2015,2015,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2.5,,,,,
Canarias,ES70,2016,2016,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2.5,,,,,
Canarias,ES70,2017,2017,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2.0,,,,,
Canarias,ES70,2018,2018,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1.4,,,,,
Canarias,ES70,2019,2019,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Canarias,ES70,2020,2020,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,0.5,,,,,
Galicia,ES11,2007,2007,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Galicia,ES11,2008,2008,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Galicia,ES11,2009,2009,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Galicia,ES11,2010,2010,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Galicia,ES11,2011,2011,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Galicia,ES11,2012,2012,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Galicia,ES11,2013,2013,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Galicia,ES11,2014,2014,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,0.9,,,,,
Galicia,ES11,2015,2015,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1.2,,,,,
Galicia,ES11,2016,2016,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,11.4,,,,,
Galicia,ES11,2017,2017,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,10.5,,,,,
Galicia,ES11,2018,2018,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,12.4,,,,,
Galicia,ES11,2019,2019,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,11.4,,,,,
Galicia,ES11,2020,2020,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,20.0,,,,,
Principado de Asturias,ES12,2007,2007,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Principado de Asturias,ES12,2008,2008,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Principado de Asturias,ES12,2009,2009,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Principado de Asturias,ES12,2010,2010,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Principado de Asturias,ES12,2011,2011,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4.6,,,,,
Principado de Asturias,ES12,2012,2012,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4.6,,,,,
Principado de Asturias,ES12,2013,2013,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2.3,,,,,
Principado de Asturias,ES12,2014,2014,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2.4,,,,,
Principado de Asturias,ES12,2015,2015,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4.4,,,,,
Principado de Asturias,ES12,2016,2016,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3.8,,,,,
Principado de Asturias,ES12,2017,2017,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2.6,,,,,
Principado de Asturias,ES12,2018,2018,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3.8,,,,,
Principado de Asturias,ES12,2019,2019,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2.9,,,,,
Principado de Asturias,ES12,2020,2020,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2.7,,,,,
Cantabria,ES13,2007,2007,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Cantabria,ES13,2008,2008,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Cantabria,ES13,2009,2009,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Cantabria,ES13,2010,2010,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Cantabria,ES13,2011,2011,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Cantabria,ES13,2012,2012,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Cantabria,ES13,2013,2013,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Cantabria,ES13,2014,2014,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Cantabria,ES13,2015,2015,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,26.7,,,,,
Cantabria,ES13,2016,2016,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,26.2,,,,,
Cantabria,ES13,2017,2017,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,19.9,,,,,
Cantabria,ES13,2018,2018,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,29.6,,,,,
Cantabria,ES13,2019,2019,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Cantabria,ES13,2020,2020,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,15.5,,,,,
País Vasco,ES21,2007,2007,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
País Vasco,ES21,2008,2008,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
País Vasco,ES21,2009,2009,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
País Vasco,ES21,2010,2010,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
País Vasco,ES21,2011,2011,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6.4,,,,,
País Vasco,ES21,2012,2012,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,9.8,,,,,
País Vasco,ES21,2013,2013,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5.2,,,,,
País Vasco,ES21,2014,2014,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4.5,,,,,
País Vasco,ES21,2015,2015,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6.9,,,,,
País Vasco,ES21,2016,2016,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,8.8,,,,,
País Vasco,ES21,2017,2017,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6.4,,,,,
País Vasco,ES21,2018,2018,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5.8,,,,,
País Vasco,ES21,2019,2019,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5.1,,,,,
País Vasco,ES21,2020,2020,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5.4,,,,,
Comunidad Foral de Navarra,ES22,2007,2007,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Comunidad Foral de Navarra,ES22,2008,2008,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Comunidad Foral de Navarra,ES22,2009,2009,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Comunidad Foral de Navarra,ES22,2010,2010,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
Comunidad Foral de Navarra,ES22,2011,2011,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Comunidad Foral de Navarra,ES22,2012,2012,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Comunidad Foral de Navarra,ES22,2013,2013,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Comunidad Foral de Navarra,ES22,2014,2014,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Comunidad Foral de Navarra,ES22,2015,2015,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3.3,,,,,
Comunidad Foral de Navarra,ES22,2016,2016,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Comunidad Foral de Navarra,ES22,2017,2017,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Comunidad Foral de Navarra,ES22,2018,2018,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Comunidad Foral de Navarra,ES22,2019,2019,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
Comunidad Foral de Navarra,ES22,2020,2020,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,,
La Rioja,ES23,2007,2007,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
La Rioja,ES23,2008,2008,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
La Rioja,ES23,2009,2009,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
La Rioja,ES23,2010,2010,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,,,Valor no disponible,O,
La Rioja,ES23,2011,2011,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1.7,,,,,
